measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Label
0,0.061767578,-0.09814453,-0.026123047,1.5877863,-22.885496,3.3053436,0
1,0.058288574,-0.117004395,-0.013366699,31.839695,-1.0534351,4.9847326,0
2,0.036987305,-0.12194824,-0.032287598,-95,-43.335876,-7.9007635,0
3,0.010131836,-0.12786865,0.027832031,5.4503818,-6.9389315,-11.5801525,0
4,0.03387451,-0.111450195,0.0032348633,-8.885496,-10.106871,-7.4580154,0
5,0.049316406,-0.13134766,0.030578613,-2.0839694,8.305344,-9.557252,0
6,0.05731201,-0.11199951,0.013122559,-4.038168,4.557252,-7.0076337,0
7,0.060058594,-0.11651611,0.006958008,-2.9160306,3.2290077,0.6946565,0
8,0.059448242,-0.10687256,0.0014038086,1.7633588,6.5801525,-3.8931298,0
9,0.056884766,-0.12121582,0.0018310547,-7.5419846,2.5877862,-2.8473282,0
10,0.12408447,-0.22729492,-0.005493164,-11.244275,-0.022900764,-12.748092,0
11,0.07647705,-0.23016357,-0.003112793,-4.80916,2.3282442,-0.16793893,0
12,0.10028076,-0.23370361,-0.03540039,0.22900763,3.221374,-1.8015267,0
13,0.08856201,-0.2300415,-0.013916016,-0.47328246,2.1450381,1.0610687,0
14,-0.0032958984,-0.07910156,-0.23529053,46.46565,12.458015,34.312977,0
15,-0.005004883,-0.11639404,-0.20361328,6.259542,6.4961834,-5.480916,0
16,-0.002319336,-0.13928223,-0.18878174,0.39694658,5.7251906,-4.4274807,0
17,-0.0003051758,-0.16210938,-0.17468262,6.366412,4.374046,-4.259542,0
18,0.006286621,-0.19854736,-0.1807251,-1.2748091,8.351145,-4.152672,0
19,0.0178833,-0.2098999,-0.18408203,-14.442748,-2.8625953,-10.137404,0
20,0.014770508,-0.12713623,-0.058532715,-9.78626,-1.1450381,12.732824,0
21,0.05706787,-0.17956543,-0.15588379,-9.7786255,-9.40458,-5.5114503,0
22,0.036743164,-0.1505127,-0.14233398,-5.5801525,4.5496182,-2.7328243,0
23,0.033691406,-0.1560669,-0.18273926,2.923664,-0.015267176,-1.778626,0
24,0.045288086,-0.101867676,-0.17944336,-3.648855,-7.7862597,0.78625953,0
25,0.045532227,-0.12921143,-0.17236328,-10.152672,4.4198475,-5.4198475,0
26,0.09967041,-0.20239258,0.13537598,-8.282443,10.229008,-8.083969,0
27,0.09802246,-0.19274902,0.14263916,7.8702292,-2.183206,-7.19084,0
28,0.038757324,-0.13983154,0.09136963,-33.52672,-4.10687,-2,0
29,0.08117676,-0.17340088,0.121032715,-1.3358779,0.08396947,-43.44275,0
30,0.1873169,-0.1671753,0.06707764,27.366413,-17.770992,-20.114504,0
31,0.1552124,-0.19403076,0.05859375,4.5648856,5.221374,7.9770994,0
32,0.19787598,-0.16723633,0.01739502,2.8854961,2.3816793,-24.61832,0
33,0.21929932,-0.122680664,0.0048828125,-0.7557252,6.0610685,-7.366412,0
34,0.20562744,-0.1260376,0.023925781,-1.4351145,1.0152671,-8.114504,0
35,0.22216797,-0.11853027,0.030578613,-2.1526718,0.9541985,-8.320611,0
36,0.20947266,-0.09136963,0.021911621,9.564885,10.206107,-0.15267175,0
37,0.21673584,-0.1015625,0.026245117,5.5648856,-8.496183,9.671756,0
38,0.20050049,-0.1560669,0.030151367,9.519084,3.129771,6.442748,0
39,0.20019531,-0.14428711,0.053649902,2.2442749,6.29771,-2.480916,0
40,0.19482422,-0.14794922,0.04260254,2.389313,0.49618322,-4.2900763,0
41,0.19317627,-0.1762085,0.05999756,-25.89313,3.7557251,-4.1297708,0
42,0.11798096,-0.22406006,0.03137207,15.946565,23.839695,42.954197,0
43,0.099731445,-0.2310791,0.07537842,-1.1832061,0.3816794,6.2824426,0
44,0.08312988,-0.23535156,0.051330566,61.06107,9.282443,-3.1526718,0
45,0.16442871,-0.1864624,-0.10626221,22.12977,18.022902,-46.328243,0
46,0.09851074,-0.056884766,-0.21948242,39.648853,-4.7633586,38.312977,0
47,-0.012207031,0.026428223,-0.24621582,-1.7480916,-2.8091602,2.29771,0
48,0.03387451,0.010070801,-0.23809814,10.992367,15.305344,-3.6259542,0
49,0.16430664,-0.17712402,-0.011413574,46.64122,25.08397,-5.557252,0
50,0.109558105,-0.118896484,-0.17175293,-32.53435,-4,8.152672,0
51,0.15759277,-0.13092041,-0.105285645,142.69466,33.244274,24.793894,0
52,0.12414551,-0.15057373,-0.09887695,-69.64122,-15.053435,2.8778627,0
53,0.05029297,-0.040527344,-0.23486328,-8.801527,3.053435,-0.7557252,0
54,0.09295654,-0.22155762,-0.016296387,7.480916,-11.908397,25.786259,0
55,0.04547119,-0.17553711,-0.023803711,8.297709,6.7938933,-1.4351145,0
56,0.028625488,-0.21136475,-0.062927246,-45.755726,-5.4351144,7.1297708,0
57,0.06756592,-0.23608398,-0.040222168,-0.053435113,4.6488547,-2.8473282,0
58,0.070617676,-0.21691895,-0.016784668,-2.0992367,3.2290077,-5.1984735,0
59,0.083862305,-0.20739746,-0.04498291,-1.7862595,0.89312977,0.122137405,0
60,0.12884521,-0.19256592,-0.073913574,32.450382,0.3129771,17.328245,0
61,0.06732178,-0.1831665,-0.073791504,14.198473,8.801527,-3.2366412,0
62,0.095947266,-0.24316406,-0.050048828,-2.4961832,4.9465647,-1.778626,0
63,0.09655762,-0.24969482,-0.05895996,-0.45038167,7.114504,-0.9389313,0
64,0.09326172,-0.2548828,-0.05621338,2.908397,8.992367,1.1068702,0
65,0.091552734,-0.22497559,-0.05328369,-9.763359,6.8015265,6.4351144,0
66,0.09625244,-0.23400879,-0.06414795,4.9847326,9.61832,-2.9923663,0
67,0.042297363,-0.2043457,-0.12194824,-70.862595,-23.931297,9.641221,0
68,0.20178223,-0.34204102,0.19805908,250.12978,-37.14504,-23.610687,0
69,0.13781738,-0.17974854,0.10058594,-4.114504,-0.9465649,-5.7328243,0
70,0.11981201,-0.21887207,-0.076538086,-43.46565,-22.877863,-1.6335878,0
71,0.10461426,-0.17913818,-0.10620117,-19.87023,1.3816794,1.9923664,0
72,0.11065674,-0.20776367,-0.10656738,0.3816794,3.4122138,0.34351146,0
73,0.10534668,-0.18841553,-0.11779785,1.8854961,4.6946564,1.4274809,0
74,0.091796875,-0.18786621,-0.12145996,-11.916031,2.480916,-0.53435117,0
75,0.097595215,-0.20239258,-0.13531494,7.8702292,4.2366414,0.06870229,0
76,0.088256836,-0.19049072,-0.11999512,3.6564887,5.145038,-2.5648854,0
77,0.05419922,-0.25665283,-0.10638428,5.40458,1.740458,-2.3587787,0
78,0.05444336,-0.1998291,-0.093933105,2.4885497,3.9389312,1.5877863,0
79,0.06085205,-0.18426514,-0.11303711,-3.534351,3.0992367,1.221374,0
80,0.089416504,-0.17352295,-0.14868164,-13.045801,1.5954199,-1.6335878,0
81,0.09942627,-0.17602539,-0.14630127,5.9694657,2.6030533,-2.29771,0
82,0.09466553,-0.13848877,-0.15863037,-13.954199,1.4656489,-3.5877862,0
83,0.089416504,-0.17712402,-0.113342285,30.412214,2.7328243,-5.847328,0
84,0.06768799,-0.19726562,-0.11645508,4.0305343,1.648855,-2.740458,0
85,0.24334717,-0.25195312,-0.12567139,16.389313,42.221375,-85.70992,0
86,0.045043945,-0.21087646,-0.13665771,-2.1908398,-1.1908396,13.045801,0
87,0.06097412,-0.20007324,-0.095336914,1.7709924,2.1908398,1.3282443,0
88,0.05230713,-0.20019531,-0.10272217,9.435115,7.4274807,-0.6259542,0
89,0.01940918,-0.22387695,-0.15246582,14.022901,-14.549619,-22.29771,0
90,0.07952881,-0.20031738,-0.10913086,-7.7557254,-10.862596,-30.717558,0
91,0.06768799,-0.23382568,-0.04626465,1.5496184,3.206107,-3.6564887,0
92,0.055480957,-0.23034668,-0.05999756,0.22900763,1.8015267,-5.412214,0
93,0.061645508,-0.23217773,-0.04296875,-0.16030534,1.4122137,-3.4122138,0
94,0.07354736,-0.22833252,-0.05493164,-1.2442749,1.9770992,-2.3664122,0
95,0.06915283,-0.2296753,-0.057800293,-0.49618322,2,-0.27480915,0
96,0.062072754,-0.21838379,-0.05041504,-1.4580153,1.0152671,-4.0916033,0
97,0.07336426,-0.2208252,-0.055786133,1.3435115,2.687023,-2.1450381,0
98,0.055358887,-0.22796631,-0.05908203,-0.8015267,1.4732825,-0.41221374,0
99,0.06213379,-0.23309326,-0.05267334,-1.4580153,2.664122,-3.480916,0
100,0.073913574,-0.23077393,-0.01159668,-0.53435117,8.450381,-0.58778626,0
101,0.049621582,-0.24780273,-0.02142334,-0.96183205,6.7633586,1.0229008,0
102,0.036010742,-0.24291992,-0.022155762,-2.0076337,1.4122137,-2.9694657,0
103,0.05328369,-0.24420166,-0.06903076,-2.6412213,-3.2519083,-3.2671757,0
104,0.06542969,-0.23321533,-0.06866455,-1.3206106,-1.8931298,-4.328244,0
105,0.06665039,-0.24365234,-0.053466797,-3.3206108,-3.7709923,-3.5038168,0
106,0.07611084,-0.22027588,-0.07873535,4.9770994,2.4351146,2.832061,0
107,0.079589844,-0.21740723,-0.061706543,2.6793892,3.312977,-5.10687,0
108,0.09918213,-0.20135498,-0.0524292,0.73282444,1.4198474,-5.0152674,0
109,0.09918213,-0.20709229,-0.055541992,0.8778626,3.557252,-2.6717558,0
110,0.16436768,-0.20043945,0.070251465,-63.53435,-25.931297,-54.51145,0
111,0.22039795,0.0012817383,0.0072021484,-43.50382,44.450382,-29.877863,0
112,0.2781372,-0.03845215,0.040100098,-14.9007635,-7.7175574,-0.34351146,0
113,0.13830566,-0.20684814,-0.09692383,-20.503817,-27.389313,30.32061,0
114,0.117248535,-0.16320801,-0.04425049,53.900764,28.969465,9.80916,0
115,0.09857178,-0.2154541,0.0949707,-11.832061,-5.3511453,5.8778625,0
116,0.07684326,-0.21673584,0.09472656,0.022900764,1.0152671,-2.4122138,0
117,0.09387207,-0.20770264,0.10614014,4.6106873,1.6717557,-0.97709924,0
118,0.06591797,-0.21960449,0.088134766,-0.47328246,-2.2442749,0.053435113,0
119,0.08538818,-0.22625732,0.08850098,-0.27480915,3.3282442,-3.778626,0
120,0.07543945,-0.21826172,0.1184082,-0.24427481,4.328244,-1.6870229,0
121,0.055114746,-0.2388916,0.12054443,-9.19084,0.79389316,6.328244,0
122,0.07684326,-0.19348145,0.09265137,8.854961,7.4732823,-2.687023,0
123,0.070251465,-0.19476318,0.10845947,-11.297709,-6.0534353,-6.40458,0
124,0.084350586,-0.23779297,0.09674072,-2.0305343,2.5038168,-4.1297708,0
125,0.076293945,-0.2255249,0.0703125,-6.1221375,-2.40458,-2.3435113,0
126,0.112854004,-0.28308105,0.068603516,6.2671757,1.389313,-6.4274807,0
127,0.037475586,-0.26104736,0.0635376,3.5038168,-0.86259544,-2.335878,0
128,0.06970215,-0.2975464,0.07354736,-9.091603,-5.1984735,0.32824427,0
129,0.06109619,-0.2654419,0.024475098,-3.1603053,-8.816793,-5.633588,0
130,0.045410156,-0.22131348,0.028259277,1.7251909,-3.5419848,3.9007633,0
131,0.038146973,-0.27044678,0.028503418,5.4732823,-3.1908398,-2.6335878,0
132,0.038635254,-0.30725098,0.038757324,3.4198472,3.3664122,1.9923664,0
133,0.057128906,-0.22601318,0.059692383,1.4580153,-1.6641221,-6.1221375,0
134,0.083862305,-0.22979736,0.049865723,2.0839694,-1.0076336,-3.2671757,0
135,0.081848145,-0.21228027,0.058654785,5.7557254,6.0839696,-6.3129773,0
136,0.08392334,-0.23608398,0.07128906,-2.9923663,4.519084,3.687023,0
137,0.12536621,-0.23034668,0.06524658,5.2748094,9.709924,0.19847329,0
138,0.07800293,-0.24273682,0.0524292,-9.526717,-2.1984732,2.648855,0
139,0.06341553,-0.2312622,0.059570312,-15.893129,-5.1374044,-7.0076337,0
140,0.08477783,-0.2298584,0.03265381,1.3053435,-0.9160305,-5.7099237,0
141,0.10070801,-0.230896,0.029907227,-8.229008,-3.465649,-3.6412213,0
142,0.08721924,-0.22155762,0.101745605,-18.351145,1.610687,2.6793892,0
143,0.10241699,-0.23608398,0.13275146,21.419847,2.0229008,11.022901,0
144,0.13122559,-0.19671631,0.050720215,-17.030535,-15.755725,18.961832,0
145,0.101135254,-0.23608398,0.063964844,-26.648855,-15.442748,-5.8244276,0
146,0.08123779,-0.23083496,0.08886719,0.2519084,0.79389316,-1.4961832,0
147,0.08050537,-0.23535156,0.082214355,-1.5343511,1.4427481,-0.70229006,0
148,0.06378174,-0.21661377,0.08947754,13.251908,9.679389,2.572519,0
149,0.085876465,-0.2230835,0.08843994,-2.1526718,-0.15267175,-4.2442746,0
150,0.057739258,-0.18273926,0.05444336,10.442748,19.23664,-19.030535,0
151,0.08087158,-0.22106934,0.09857178,-0.9541985,0.46564886,-2.9847329,0
152,0.08526611,-0.22729492,0.09863281,-3.0839694,-1.0458015,-1.0839695,0
153,0.10461426,-0.22851562,0.08666992,-2.4580152,2.5267177,-3.221374,0
154,0.072509766,-0.22680664,0.088012695,-0.740458,1.8244275,-0.40458015,0
155,0.07928467,-0.21887207,0.10119629,-2.2748091,2.2290077,-1.7862595,0
156,0.0949707,-0.21801758,0.08856201,-0.46564886,2.2748091,-0.32824427,0
157,0.07397461,-0.2321167,0.09222412,-0.4427481,1.7175573,-5.0305343,0
158,0.06311035,-0.22442627,0.09539795,-1.8244275,3.7328243,-0.9236641,0
159,0.08703613,-0.23364258,0.09466553,-1.5496184,3.2137403,-1.648855,0
160,0.08392334,-0.21466064,0.08282471,-9.175572,0.53435117,2.4885497,0
161,0.076293945,-0.23394775,0.051086426,1.0305344,5.0305343,-2.5496182,0
162,0.0892334,-0.24554443,0.039733887,-7.3511453,1.4732825,-1.0992366,0
163,0.08947754,-0.22851562,0.03692627,-2.778626,2.1984732,-3.3664122,0
164,0.08117676,-0.2368164,0.020874023,0.35877863,2.0610688,-1.7709924,0
165,0.08093262,-0.24163818,0.032043457,0.70229006,2.29771,0.16030534,0
166,0.08679199,-0.23620605,0.019592285,-2.2519083,2.1526718,0.35114503,0
167,0.08856201,-0.24743652,0.024597168,-0.8549618,0.40458015,-1.167939,0
168,0.08453369,-0.2355957,0.026184082,-0.10687023,2.1526718,3.9770992,0
169,0.0670166,-0.23760986,0.038146973,3.4961832,5.6488547,-3.076336,0
170,0.08294678,-0.21826172,0.0904541,9.625955,22.374046,-13.534351,0
171,0.07434082,-0.22772217,0.078308105,-3.778626,-0.27480915,2.6183207,0
172,0.06695557,-0.23260498,0.076660156,-1.7480916,1.0305344,-0.6183206,0
173,0.07885742,-0.22937012,0.0625,-0.6793893,2.9541984,1.778626,0
174,0.06713867,-0.23156738,0.066345215,-0.9312977,3.4580152,-2.5419848,0
175,0.078552246,-0.23144531,0.066345215,-1.2824427,1.7633588,-2.1755726,0
176,0.06738281,-0.23034668,0.06524658,-0.740458,1.7251909,-2.7175572,0
177,0.06359863,-0.24304199,0.084472656,0.6183206,0.7251908,-0.870229,0
178,0.051086426,-0.22747803,0.08129883,-1.3435115,2.335878,0.26717559,0
179,0.075683594,-0.23394775,0.07067871,-2.167939,4.9389315,-0.3740458,0
180,0.066833496,-0.23321533,0.08337402,-0.6183206,0.16793893,0.55725193,0
181,0.053710938,-0.23492432,0.078308105,-4.2824426,-3.183206,0.45801526,0
182,0.057678223,-0.23614502,0.07092285,1.5954199,1.8167939,-5.0076337,0
183,0.095581055,-0.23370361,0.066589355,-4.778626,-3.793893,0.17557251,0
184,0.07330322,-0.22906494,0.044311523,1.3053435,-0.5114504,2.7709923,0
185,0.05645752,-0.24780273,0.037353516,3.9007633,-1.29771,-2.740458,0
186,0.07885742,-0.24865723,0.0435791,-1.4198474,-4.2290077,0.8091603,0
187,0.04699707,-0.24694824,0.040283203,-5.6183205,1.3053435,-11.450381,0
188,0.0770874,-0.20916748,0.07086182,-3.053435,2.7557251,-0.1908397,0
189,0.08258057,-0.22479248,0.04321289,-5.374046,1.1832061,-5.4656487,0
190,0.100097656,-0.26055908,0.02532959,-6.0152674,-5.80916,0.28244275,0
191,0.10229492,-0.21533203,-0.014221191,-1.29771,-0.8854962,-2.572519,0
192,0.10736084,-0.24243164,0.018554688,1.2442749,-1.2900764,0.55725193,0
193,0.06762695,-0.26080322,0.038208008,1.8015267,-5.7633586,-5.6793895,0
194,0.11743164,-0.27600098,0.020751953,-0.45801526,-2.5038168,-3.572519,0
195,0.109802246,-0.2442627,0.016479492,4.1297708,-1.3129771,3.1221373,0
196,0.105163574,-0.20245361,0.002380371,-0.17557251,-3.129771,2.053435,0
197,0.10845947,-0.23596191,0.021972656,0.24427481,-1.6412214,-3.7099237,0
198,0.10205078,-0.22406006,0.0073242188,6.740458,3.4580152,-6.5114503,0
199,0.09643555,-0.21691895,-0.017944336,2.1526718,8.824428,-8.152672,0
200,0.058776855,-0.19732666,0.058898926,3.6183207,3.0839694,-5.4351144,0
201,0.083496094,-0.23980713,0.030517578,-3.832061,1.0763359,-1.778626,0
202,0.11187744,-0.23052979,0.029785156,-2.8854961,0.870229,-4.9541984,0
203,0.11383057,-0.22216797,0.014404297,0.10687023,3.908397,-2.0458016,0
204,0.12408447,-0.20178223,0.002746582,2.3587787,5.152672,-10.625955,0
205,0.11657715,-0.215271,-0.0049438477,7.152672,5.068702,-4.4656487,0
206,0.12182617,-0.22161865,-0.0034179688,0.46564886,2.6717558,-2.778626,0
207,0.0970459,-0.21392822,0.029968262,-4.7175574,-1.1450381,-1.8396946,0
208,0.09313965,-0.22595215,0.028198242,-1.1984733,1.0305344,-9.625955,0
209,0.09588623,-0.22399902,0.041625977,0.84732825,2.4351146,-6.885496,0
210,0.09643555,-0.25335693,0.05670166,-0.47328246,6.221374,-1.6717557,0
211,0.09918213,-0.1975708,0.027160645,0.65648854,4.9770994,-3.183206,0
212,0.07476807,-0.21618652,0.042419434,8.80916,7.5114503,-9.290076,0
213,0.07458496,-0.21057129,0.024536133,2,-2.1603053,-6.0076337,0
214,0.07672119,-0.2062378,0.041748047,1.389313,-3.3664122,-2.6564887,0
215,0.09576416,-0.21380615,0.060668945,1.6870229,-2.1450381,-3.206107,0
216,0.13885498,-0.24121094,0.043029785,-3.793893,1.0305344,0.9847328,0
217,0.11645508,-0.2644043,0.07788086,5.671756,6.4198475,-0.84732825,0
218,0.070007324,-0.22851562,0.0770874,5.6030536,3.9312978,-4.9847326,0
219,0.12628174,-0.22698975,0.008666992,-9.312977,-5.8778625,-8.519084,0
220,0.08276367,-0.2512207,0.028686523,-3.351145,-5.3969464,-4.3053436,0
221,0.081726074,-0.24176025,0.061706543,9.274809,6.664122,-7.3129773,0
222,0.09039307,-0.20349121,0.042175293,3.351145,3.3206108,-5.1297708,0
223,0.09899902,-0.23370361,0.042297363,4.2366414,2.9007633,-2.129771,0
224,0.069885254,-0.20965576,0.024536133,-2.8778627,-1.2671756,-5.0152674,0
225,0.0692749,-0.21069336,0.0018920898,-0.45801526,-3.091603,-1.1832061,0
226,0.109375,-0.2321167,0.011657715,1.5419847,-1.6412214,-3.2519083,0
227,0.09729004,-0.22338867,0.009460449,-2.2137403,-3.557252,-6.2061067,0
228,0.093811035,-0.24822998,0.034606934,-6,-3.687023,-4.4885497,0
229,0.084106445,-0.22894287,0.030883789,-0.648855,-0.45801526,-3.8015268,0
230,0.105285645,-0.26483154,0.064697266,-0.23664123,7.6488547,-11.068703,0
231,0.10247803,-0.26654053,0.049987793,6.335878,-0.79389316,-5.5267177,0
232,0.11193848,-0.23913574,0.0053710938,12.587787,2.793893,-7.2519083,0
233,0.10821533,-0.1618042,0.021850586,7.2748094,4.778626,-4.633588,0
234,0.09844971,-0.21942139,0.029541016,8.198473,5.2137403,-5.2824426,0
235,0.08856201,-0.23242188,0.04071045,1.8167939,4.3206105,-1.8625954,0
236,0.08129883,-0.21765137,0.040649414,-4.7175574,-0.5038168,-5.5267177,0
237,0.0680542,-0.21081543,0.031982422,4.6870227,-1.8931298,-5.0458016,0
238,0.046142578,-0.23815918,0.034973145,17.740458,2.3053436,2,0
239,0.046142578,-0.19763184,0.023376465,4.9541984,-2.3969467,-7.6030536,0
240,0.090270996,-0.2388916,0.03894043,-5.068702,0.870229,-6.259542,0
241,0.082214355,-0.19824219,0.04144287,1.1374046,3.335878,-3.3282442,0
242,0.10223389,-0.20910645,0.025268555,-1.1068702,2.3206108,-4.6030536,0
243,0.13098145,-0.2322998,0.015930176,2.5648854,4.0229006,-1,0
244,0.106933594,-0.23846436,0.026855469,3.923664,5.6183205,-2.7557251,0
245,0.13024902,-0.1716919,0.12243652,4.885496,14.465649,-15.763359,0
246,0.08660889,-0.23242188,0.08013916,7.259542,6.519084,-2.1450381,0
247,0.09967041,-0.22399902,0.08282471,1.1984733,3.778626,-4.0839696,0
248,0.085754395,-0.23358154,0.073913574,-0.52671754,0.740458,-2.6717558,0
249,0.103393555,-0.20697021,0.06518555,-2.8091602,0.8549618,-5.3893127,0
250,0.10534668,-0.22705078,0.08557129,30.366413,18.519083,-11.030535,0
251,0.119628906,-0.22210693,0.08679199,1.8778626,0.8091603,-5.2366414,0
252,0.1184082,-0.2234497,0.06707764,1.7099236,3.3587787,-5.2290077,0
253,0.137146,-0.20544434,0.0647583,6.0305343,5.2137403,2.648855,0
254,0.086242676,-0.24560547,0.082092285,10.435115,-3.2366412,1.3664122,0
255,0.11230469,-0.21331787,0.09729004,-7.6030536,-16.74809,-2.076336,0
256,0.08807373,-0.21429443,0.09552002,4.816794,5.778626,-10.274809,0
257,0.099975586,-0.2177124,0.13842773,32.64122,-0.648855,-2.9694657,0
258,0.09942627,-0.21807861,0.14141846,-29.412214,-23.480917,7.9541984,0
259,0.19384766,0.06378174,-0.20837402,12.458015,4.3969464,-30,0
260,0.12219238,-0.14508057,-0.16491699,3.221374,0.34351146,-6.3129773,0
261,0.10101318,-0.22589111,0.048095703,93.68702,70.43511,-1.4656489,0
262,0.08666992,-0.22076416,0.045715332,4.221374,6.442748,-2.0458016,0
263,0.13568115,-0.22741699,0.021728516,-7.6564884,1.6717557,-3.2748091,0
264,0.11352539,-0.22888184,0.023864746,-3.1755726,4.4351144,-1.0610687,0
265,0.14172363,-0.2084961,0.026916504,-8.152672,6.7633586,-3.59542,0
266,0.13146973,-0.2020874,0.0021362305,-6.480916,8.198473,-3.7251909,0
267,0.105773926,-0.22930908,0.018249512,-0.45038167,9.351145,-0.33587787,0
268,0.11364746,-0.2267456,0.0021362305,-3.961832,6.931298,-2.3053436,0
269,0.11260986,-0.23022461,0.0036010742,-2.534351,6.587786,-5.7328243,0
270,0.11413574,-0.2164917,0.018920898,-1.3129771,9.061069,-2.7099237,0
271,0.08880615,-0.22717285,0.043029785,-5.442748,14.175572,-4.2824426,0
272,0.121154785,-0.21118164,0.066223145,-12.290076,15.854961,-5.076336,0
273,0.118652344,-0.21960449,0.064453125,-4.0152674,20.87023,-4.40458,0
274,0.10546875,-0.22473145,0.075683594,-9.274809,19.374046,-3.6412213,0
275,0.09283447,-0.20385742,0.09698486,0.9541985,28.778625,-3.4122138,0
276,0.10083008,-0.21881104,0.06762695,-5.6183205,14.442748,-0.053435113,0
277,0.09942627,-0.23504639,0.063964844,-9.122137,8.854961,-4.70229,0
278,0.08483887,-0.2208252,0.050354004,-4.6488547,3.70229,-2.3587787,0
279,0.07019043,-0.2553711,0.047302246,-4.4732823,0.32061067,-2.0229008,0
280,0.05731201,-0.1687622,-0.024353027,-3.1526718,0.20610687,9.21374,0
281,0.11071777,-0.23480225,-0.010681152,7.2671757,8.992367,0.9389313,0
282,0.09277344,-0.22399902,0.016479492,-7.3206105,1.29771,-5.2137403,0
283,0.1003418,-0.24133301,0.010498047,-12.160305,-2.4198472,1.7709924,0
284,0.103759766,-0.21807861,0.017211914,4.0305343,7.2824426,-7.6488547,0
285,0.10467529,-0.22259521,-0.013244629,-0.7633588,4.038168,-2.2137403,0
286,0.125,-0.24505615,-0.022705078,-2.091603,0.9389313,-6.587786,0
287,0.10638428,-0.2296753,-0.005126953,-5.9465647,-0.33587787,-4.59542,0
288,0.07525635,-0.22265625,0.030151367,13.908397,11.977099,-2.091603,0
289,0.07611084,-0.22277832,0.034484863,1.5572519,4.0229006,-5.0839696,0
290,0.07562256,-0.2290039,0.023498535,-2.7480917,0.740458,-6.7938933,0
291,0.0703125,-0.23394775,0.035461426,-1.9847329,0.099236645,-11.496183,0
292,0.043823242,-0.2649536,0.0056762695,50.816795,-26.625954,-11.877863,0
293,0.09112549,-0.22790527,0.0435791,-12.984733,3.167939,4.1984735,0
294,0.0680542,-0.24481201,0.058654785,-0.67175573,2.8854961,-1.7862595,0
295,0.072143555,-0.23577881,0.056640625,-5.2442746,-0.28244275,-7.2748094,0
296,0.077697754,-0.2421875,0.04736328,-1.4503816,1.2519084,-4.3435116,0
297,0.06854248,-0.23999023,0.06304932,-0.22137405,1,-4.740458,0
298,0.065979004,-0.23999023,0.05053711,-3.2366412,0.21374045,-0.3816794,0
299,0.07556152,-0.23272705,0.036254883,-1.2290076,2.1374047,-2.7251909,0
300,0.08068848,-0.22302246,0.038269043,-8.770992,-1.5801526,-0.28244275,0
301,0.05218506,-0.23553467,0.047729492,7.0992365,5.2671757,-4.0839696,0
302,0.056640625,-0.24749756,0.042419434,-8.114504,-2.6564887,-5.076336,0
303,0.057250977,-0.2545166,0.04937744,-4.9465647,0.5114504,-2.7709923,0
304,0.058654785,-0.22277832,0.023254395,-3.8854961,0.06870229,-6.2366414,0
305,0.051574707,-0.27124023,-0.0178833,-1.8625954,-4.9847326,-4.5496182,0
306,0.030578613,-0.23913574,-0.0078125,1.1755725,-7.183206,-2.7557251,0
307,0.03491211,-0.21582031,-0.02947998,-2.465649,-9.053435,-1.3129771,0
308,0.046569824,-0.27471924,-0.019348145,3.3740458,-9.473283,-8.511451,0
309,0.035461426,-0.24407959,-0.03186035,1.5572519,-10.19084,-6.412214,0
310,0.04046631,-0.22949219,-0.05999756,6.221374,-4.442748,-8.847328,0
311,0.03955078,-0.24707031,-0.06311035,2.312977,-2.0458016,-6.3587785,0
